,player_name,season,headcoach,generalmanager,arena,nickname
3473,Nikola Pekovic,2016,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3474,Andrew Wiggins,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3475,Gorgui Dieng,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3476,Karl-Anthony Towns,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3477,Zach LaVine,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3478,Ricky Rubio,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3479,Tyus Jones,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3480,Shabazz Muhammad,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3481,Nemanja Bjelica,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3482,Damjan Rudez,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3483,Adreian Payne,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3484,Greg Smith,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3485,Tayshaun Prince,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3486,Kevin Martin,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3487,Andre Miller,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3488,Nikola Pekovic,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3489,Kevin Garnett,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3490,Lorenzo Brown,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3491,Kleon Penn,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3492,Nick Wiggins,2015,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3493,Andrew Wiggins,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3494,Adreian Payne,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3495,Arinze Onuaku,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3496,Kevin Martin,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3497,Zach LaVine,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3498,Justin Hamilton,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3499,Robbie Hummel,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3500,Lorenzo Brown,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3501,Anthony Bennett,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3502,Chase Budinger,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3503,Gorgui Dieng,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3504,Kevin Garnett,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3505,Ricky Rubio,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3506,Gary Neal,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3507,Sean Kilpatrick,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3508,Nikola Pekovic,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3509,Glenn Robinson III,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3510,Shabazz Muhammad,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3511,Thaddeus Young,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3512,Mo Williams,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3513,Troy Daniels,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3514,Miroslav Raduljica,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3515,Jeff Adrien,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3516,Corey Brewer,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3517,Ronny Turiaf,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3518,J.J. Barea,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3519,Brady Heslip,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3520,Kyrylo Fesenko,2014,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3521,Corey Brewer,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3522,Kevin Love,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3523,Gorgui Dieng,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3524,Kevin Martin,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3525,Ricky Rubio,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3526,Ronny Turiaf,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3527,Luc Mbah a Moute,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3528,Alexey Shved,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3529,Robbie Hummel,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3530,Dante Cunningham,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3531,J.J. Barea,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3532,Chase Budinger,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3533,Othyus Jeffers,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3534,Shabazz Muhammad,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3535,Nikola Pekovic,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3536,AJ Price,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3537,Derrick Williams,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3538,Chris Johnson,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3539,Lorenzo Brown,2013,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3540,Andrei Kirilenko,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3541,Derrick Williams,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3542,Greg Stiemsma,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3543,Luke Ridnour,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3544,Ricky Rubio,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3545,J.J. Barea,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3546,Chase Budinger,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3547,Alexey Shved,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3548,Dante Cunningham,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3549,Chris Johnson,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3550,Mickael Gelabale,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3551,Kevin Love,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3552,Nikola Pekovic,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3553,Lou Amundson,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3554,Lazar Hayward,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3555,Malcolm Lee,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3556,Josh Howard,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3557,Will Conroy,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3558,Brandon Roy,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3559,Mike Harris,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3560,Jermaine Taylor,2012,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3561,Wesley Johnson,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3562,Anthony Randolph,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3563,Nikola Pekovic,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3564,Martell Webster,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3565,J.J. Barea,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3566,Brad Miller,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3567,Wayne Ellington,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3568,Michael Beasley,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3569,Derrick Williams,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3570,Malcolm Lee,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3571,Anthony Tolliver,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3572,Darko Milicic,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3573,Luke Ridnour,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3574,Kevin Love,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3575,Ricky Rubio,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3576,Bonzi Wells,2011,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3577,Michael Beasley,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3578,Anthony Tolliver,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3579,Nikola Pekovic,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3580,Wesley Johnson,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3581,Luke Ridnour,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3582,Martell Webster,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3583,Anthony Randolph,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3584,Wayne Ellington,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3585,Lazar Hayward,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3586,Jonny Flynn,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3587,Kevin Love,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3588,Darko Milicic,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3589,Sebastian Telfair,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3590,Corey Brewer,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3591,Kosta Koufos,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3592,Sundiata Gaines,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3593,Maurice Ager,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3594,Jason Hart,2010,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3595,Ryan Gomes,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3596,Al Jefferson,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3597,Darko Milicic,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3598,Corey Brewer,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3599,Ramon Sessions,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3600,Kevin Love,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3601,Ryan Hollins,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3602,Sasha Pavlovic,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3603,Damien Wilkins,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3604,Wayne Ellington,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3605,Brian Cardinal,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3606,Oleksiy Pecherov,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3607,Jonny Flynn,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3608,Nathan Jawai,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3609,Alando Tucker,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3610,Jason Hart,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3611,Jared Reiner,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3612,Mustafa Shakur,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3613,Devin Green,2009,Ryan Saunders,Scott Layden,Target Center,Timberwolves
3614,Dorian Finney-Smith,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3615,Kristaps Porzingis,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3616,Dwight Powell,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3617,Tim Hardaway Jr.,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3618,Luka Doncic,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3619,Delon Wright,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3620,Seth Curry,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3621,Maxi Kleber,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3622,Jalen Brunson,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3623,Justin Jackson,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3624,Boban Marjanovic,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3625,J.J. Barea,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3626,Courtney Lee,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3627,Ryan Broekhoff,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3628,Isaiah Roby,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3629,Josh Reaves,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3630,Antonius Cleveland,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3631,Dakota Mathias,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3632,Aric Holman,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3633,Yudai Baba,2019,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3634,Justin Jackson,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3635,Dirk Nowitzki,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3636,Dwight Powell,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3637,Devin Harris,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3638,Jalen Brunson,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3639,Salah Mejri,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3640,Dorian Finney-Smith,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3641,Ryan Broekhoff,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3642,Trey Burke,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3643,Courtney Lee,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3644,Kostas Antetokounmpo,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3645,Luka Doncic,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3646,Daryl Macon,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3647,Maxi Kleber,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3648,Tim Hardaway Jr.,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3649,Harrison Barnes,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3650,Wesley Matthews,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3651,DeAndre Jordan,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3652,Dennis Smith Jr.,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3653,J.J. Barea,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3654,Ray Spalding,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3655,Yanyuhang Ding,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3656,Jalen Jones,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3657,Codi Miller-McIntyre,2018,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3658,Dorian Finney-Smith,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3659,Johnathan Motley,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3660,Dwight Powell,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3661,Aaron Harrison,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3662,Kyle Collinsworth,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3663,Jalen Jones,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3664,Maxi Kleber,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3665,Yogi Ferrell,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3666,Doug McDermott,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3667,Salah Mejri,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3668,Nerlens Noel,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3669,Harrison Barnes,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3670,Dennis Smith Jr.,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3671,J.J. Barea,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3672,Dirk Nowitzki,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3673,Jameel Warney,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3674,Wesley Matthews,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3675,Scotty Hopson,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3676,Seth Curry,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3677,Josh McRoberts,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3678,Devin Harris,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3679,Antonius Cleveland,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3680,Jeff Withey,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3681,Gian Clavell,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3682,Maalik Wayns,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3683,Brandon Ashley,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3684,PJ Dozier,2017,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3685,Nicolas Brussino,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3686,Dwight Powell,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3687,Nerlens Noel,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3688,Dorian Finney-Smith,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3689,Yogi Ferrell,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3690,Devin Harris,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3691,DeAndre Liggins,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3692,Salah Mejri,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3693,Jarrod Uthoff,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3694,AJ Hammons,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3695,Harrison Barnes,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3696,Wesley Matthews,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3697,Dirk Nowitzki,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3698,J.J. Barea,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3699,Seth Curry,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3700,Manny Harris,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3701,Quinn Cook,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3702,Ben Bentil,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3703,Deron Williams,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3704,Andrew Bogut,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3705,Justin Anderson,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3706,Pierre Jackson,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3707,Jonathan Gibson,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3708,Quincy Acy,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3709,Kyle Collinsworth,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3710,Keith Hornsby,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3711,C.J. Williams,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3712,Jaleel Cousins,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3713,Jameel Warney,2016,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3714,Justin Anderson,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3715,Dirk Nowitzki,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3716,Zaza Pachulia,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3717,Wesley Matthews,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3718,Raymond Felton,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3719,Dwight Powell,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3720,J.J. Barea,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3721,Devin Harris,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3722,Charlie Villanueva,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3723,David Lee,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3724,JaVale McGee,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3725,Salah Mejri,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3726,Deron Williams,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3727,Chandler Parsons,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3728,Jeremy Evans,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3729,John Jenkins,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
3730,Jamil Wilson,2015,Rick Carlisle,Donnie Nelson,American Airlines Center,Mavericks
